,right,r_d,straight,l_d,left,back,type_3
811,train_set/air_max_vapormax/Nike_Air_VaporMax_Plus_Bleached_Coral_Pure_Platinum_W_right.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Plus_Bleached_Coral_Pure_Platinum_W_r_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Plus_Bleached_Coral_Pure_Platinum_W_straight.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Plus_Bleached_Coral_Pure_Platinum_W_l_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Plus_Bleached_Coral_Pure_Platinum_W_left.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_Plus_Bleached_Coral_Pure_Platinum_W_back.jpg,air_max_vapormax
789,train_set/basketball/Nike_Kyrie_4_Equality_Black_History_Month_2018_right.jpg,train_set/basketball/Nike_Kyrie_4_Equality_Black_History_Month_2018_r_d.jpg,train_set/basketball/Nike_Kyrie_4_Equality_Black_History_Month_2018_straight.jpg,train_set/basketball/Nike_Kyrie_4_Equality_Black_History_Month_2018_l_d.jpg,train_set/basketball/Nike_Kyrie_4_Equality_Black_History_Month_2018_left.jpg,train_set/basketball/Nike_Kyrie_4_Equality_Black_History_Month_2018_back.jpg,basketball
1119,train_set/air_max_97/Nike_Air_Max_97_Light_Soft_Pink_Black_W6.jpg,train_set/air_max_97/Nike_Air_Max_97_Light_Soft_Pink_Black_W7.jpg,train_set/air_max_97/Nike_Air_Max_97_Light_Soft_Pink_Black_W8.jpg,train_set/air_max_97/Nike_Air_Max_97_Light_Soft_Pink_Black_W9.jpg,train_set/air_max_97/Nike_Air_Max_97_Light_Soft_Pink_Black_W10.jpg,train_set/air_max_97/Nike_Air_Max_97_Light_Soft_Pink_Black_W11.jpg,air_max_97
1054,train_set/air_max/Nike_Air_Max_2090_Reverse_Duck_Camo_20206.jpg,train_set/air_max/Nike_Air_Max_2090_Reverse_Duck_Camo_20207.jpg,train_set/air_max/Nike_Air_Max_2090_Reverse_Duck_Camo_20208.jpg,train_set/air_max/Nike_Air_Max_2090_Reverse_Duck_Camo_20209.jpg,train_set/air_max/Nike_Air_Max_2090_Reverse_Duck_Camo_202010.jpg,train_set/air_max/Nike_Air_Max_2090_Reverse_Duck_Camo_202011.jpg,air_max
1064,train_set/air_max/Nike_Air_Max_98_University_Red_White6.jpg,train_set/air_max/Nike_Air_Max_98_University_Red_White7.jpg,train_set/air_max/Nike_Air_Max_98_University_Red_White8.jpg,train_set/air_max/Nike_Air_Max_98_University_Red_White9.jpg,train_set/air_max/Nike_Air_Max_98_University_Red_White10.jpg,train_set/air_max/Nike_Air_Max_98_University_Red_White11.jpg,air_max
872,train_set/foamposite/Nike_Air_Foamposite_One_Memphis_Tigers_right.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Memphis_Tigers_r_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Memphis_Tigers_straight.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Memphis_Tigers_l_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Memphis_Tigers_left.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Memphis_Tigers_back.jpg,foamposite
928,train_set/basketball/Nike_Air_Fear_Of_God_1_SA_Black_right.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_SA_Black_r_d.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_SA_Black_straight.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_SA_Black_l_d.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_SA_Black_left.jpg,train_set/basketball/Nike_Air_Fear_Of_God_1_SA_Black_back.jpg,basketball
1246,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White6.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White7.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White8.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White9.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White10.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White11.jpg,skateboarding
1156,train_set/air_max_97/Nike_Air_Max_97_Ultra_17_Skepta6.jpg,train_set/air_max_97/Nike_Air_Max_97_Ultra_17_Skepta7.jpg,train_set/air_max_97/Nike_Air_Max_97_Ultra_17_Skepta8.jpg,train_set/air_max_97/Nike_Air_Max_97_Ultra_17_Skepta9.jpg,train_set/air_max_97/Nike_Air_Max_97_Ultra_17_Skepta10.jpg,train_set/air_max_97/Nike_Air_Max_97_Ultra_17_Skepta11.jpg,air_max_97
810,train_set/basketball/Nike_Blazer_Mid_77_Vintage_Snakeskin_Swoosh_right.jpg,train_set/basketball/Nike_Blazer_Mid_77_Vintage_Snakeskin_Swoosh_r_d.jpg,train_set/basketball/Nike_Blazer_Mid_77_Vintage_Snakeskin_Swoosh_straight.jpg,train_set/basketball/Nike_Blazer_Mid_77_Vintage_Snakeskin_Swoosh_l_d.jpg,train_set/basketball/Nike_Blazer_Mid_77_Vintage_Snakeskin_Swoosh_left.jpg,train_set/basketball/Nike_Blazer_Mid_77_Vintage_Snakeskin_Swoosh_back.jpg,basketball
950,train_set/running/Nike_Zoom_Vomero_5_A_Cold_Wall_Black6.jpg,train_set/running/Nike_Zoom_Vomero_5_A_Cold_Wall_Black7.jpg,train_set/running/Nike_Zoom_Vomero_5_A_Cold_Wall_Black8.jpg,train_set/running/Nike_Zoom_Vomero_5_A_Cold_Wall_Black9.jpg,train_set/running/Nike_Zoom_Vomero_5_A_Cold_Wall_Black10.jpg,train_set/running/Nike_Zoom_Vomero_5_A_Cold_Wall_Black11.jpg,running
1092,train_set/air_max/Nike_Air_Max_720_Obsidian_Blue_Fury6.jpg,train_set/air_max/Nike_Air_Max_720_Obsidian_Blue_Fury7.jpg,train_set/air_max/Nike_Air_Max_720_Obsidian_Blue_Fury8.jpg,train_set/air_max/Nike_Air_Max_720_Obsidian_Blue_Fury9.jpg,train_set/air_max/Nike_Air_Max_720_Obsidian_Blue_Fury10.jpg,train_set/air_max/Nike_Air_Max_720_Obsidian_Blue_Fury11.jpg,air_max
1073,train_set/air_max/Nike_Air_Max_Goadome_865031_Black6.jpg,train_set/air_max/Nike_Air_Max_Goadome_865031_Black7.jpg,train_set/air_max/Nike_Air_Max_Goadome_865031_Black8.jpg,train_set/air_max/Nike_Air_Max_Goadome_865031_Black9.jpg,train_set/air_max/Nike_Air_Max_Goadome_865031_Black10.jpg,train_set/air_max/Nike_Air_Max_Goadome_865031_Black11.jpg,air_max
1015,train_set/air_max_vapormax/Nike_Air_VaporMax_360_OG_Grey_Red6.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_OG_Grey_Red7.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_OG_Grey_Red8.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_OG_Grey_Red9.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_OG_Grey_Red10.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_OG_Grey_Red11.jpg,air_max_vapormax
542,train_set/air_max_90/Nike_Air_Max_90_Bubble_Pack_White_right.jpg,train_set/air_max_90/Nike_Air_Max_90_Bubble_Pack_White_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Bubble_Pack_White_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_Bubble_Pack_White_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Bubble_Pack_White_left.jpg,train_set/air_max_90/Nike_Air_Max_90_Bubble_Pack_White_back.jpg,air_max_90
1270,train_set/skateboarding/Nike_SB_Dunk_Low_Premium_White_Game_Royal6.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Premium_White_Game_Royal7.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Premium_White_Game_Royal8.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Premium_White_Game_Royal9.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Premium_White_Game_Royal10.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Premium_White_Game_Royal11.jpg,skateboarding
997,train_set/air_force_1/Nike_Air_Force_1_Type_White_Gold6.jpg,train_set/air_force_1/Nike_Air_Force_1_Type_White_Gold7.jpg,train_set/air_force_1/Nike_Air_Force_1_Type_White_Gold8.jpg,train_set/air_force_1/Nike_Air_Force_1_Type_White_Gold9.jpg,train_set/air_force_1/Nike_Air_Force_1_Type_White_Gold10.jpg,train_set/air_force_1/Nike_Air_Force_1_Type_White_Gold11.jpg,air_force_1
330,train_set/other/Nike_LD_Waffle_Sacai_Green_Multi_right.jpg,train_set/other/Nike_LD_Waffle_Sacai_Green_Multi_r_d.jpg,train_set/other/Nike_LD_Waffle_Sacai_Green_Multi_straight.jpg,train_set/other/Nike_LD_Waffle_Sacai_Green_Multi_l_d.jpg,train_set/other/Nike_LD_Waffle_Sacai_Green_Multi_left.jpg,train_set/other/Nike_LD_Waffle_Sacai_Green_Multi_back.jpg,other
655,train_set/air_max_90/Nike_Air_Max_90_Recraft_Iron_Grey_right.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Iron_Grey_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Iron_Grey_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Iron_Grey_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Iron_Grey_left.jpg,train_set/air_max_90/Nike_Air_Max_90_Recraft_Iron_Grey_back.jpg,air_max_90
1347,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi6.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi7.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi8.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi9.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi10.jpg,train_set/other/Nike_LD_Waffle_Sacai_Blue_Multi11.jpg,other
1366,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black6.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black7.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black8.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black9.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black10.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Black11.jpg,other
1128,train_set/air_max_97/Nike_Air_Max_97_Black_Metallic_Gold6.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Metallic_Gold7.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Metallic_Gold8.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Metallic_Gold9.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Metallic_Gold10.jpg,train_set/air_max_97/Nike_Air_Max_97_Black_Metallic_Gold11.jpg,air_max_97
521,train_set/air_max_90/Nike_Air_Max_90_City_Pack_NYC_2020_right.jpg,train_set/air_max_90/Nike_Air_Max_90_City_Pack_NYC_2020_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_City_Pack_NYC_2020_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_City_Pack_NYC_2020_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_City_Pack_NYC_2020_left.jpg,train_set/air_max_90/Nike_Air_Max_90_City_Pack_NYC_2020_back.jpg,air_max_90
1364,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum6.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum7.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum8.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum9.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum10.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum11.jpg,other
937,train_set/foamposite/Nike_Air_Foamposite_One_Eggplant_2017_right.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Eggplant_2017_r_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Eggplant_2017_straight.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Eggplant_2017_l_d.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Eggplant_2017_left.jpg,train_set/foamposite/Nike_Air_Foamposite_One_Eggplant_2017_back.jpg,foamposite
1250,train_set/skateboarding/Nike_SB_Nyjah_White_Anthracite6.jpg,train_set/skateboarding/Nike_SB_Nyjah_White_Anthracite7.jpg,train_set/skateboarding/Nike_SB_Nyjah_White_Anthracite8.jpg,train_set/skateboarding/Nike_SB_Nyjah_White_Anthracite9.jpg,train_set/skateboarding/Nike_SB_Nyjah_White_Anthracite10.jpg,train_set/skateboarding/Nike_SB_Nyjah_White_Anthracite11.jpg,skateboarding
34,train_set/air_max_97/Nike_Air_Max_97_Neon_Seoul_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Neon_Seoul_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Neon_Seoul_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Neon_Seoul_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Neon_Seoul_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Neon_Seoul_back.jpg,air_max_97
661,train_set/air_max_vapormax/Nike_Air_VaporMax_360_Summit_White_Ghost_Green_right.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_Summit_White_Ghost_Green_r_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_Summit_White_Ghost_Green_straight.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_Summit_White_Ghost_Green_l_d.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_Summit_White_Ghost_Green_left.jpg,train_set/air_max_vapormax/Nike_Air_VaporMax_360_Summit_White_Ghost_Green_back.jpg,air_max_vapormax
1327,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W6.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W7.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W8.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W9.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W10.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W11.jpg,air_max_1
1055,train_set/air_max/Nike_Air_Max_95_Wolf_Grey_Grape6.jpg,train_set/air_max/Nike_Air_Max_95_Wolf_Grey_Grape7.jpg,train_set/air_max/Nike_Air_Max_95_Wolf_Grey_Grape8.jpg,train_set/air_max/Nike_Air_Max_95_Wolf_Grey_Grape9.jpg,train_set/air_max/Nike_Air_Max_95_Wolf_Grey_Grape10.jpg,train_set/air_max/Nike_Air_Max_95_Wolf_Grey_Grape11.jpg,air_max
13,train_set/basketball/Nike_Dunk_Low_Off-White_Pine_Green_right.jpg,train_set/basketball/Nike_Dunk_Low_Off-White_Pine_Green_r_d.jpg,train_set/basketball/Nike_Dunk_Low_Off-White_Pine_Green_straight.jpg,train_set/basketball/Nike_Dunk_Low_Off-White_Pine_Green_l_d.jpg,train_set/basketball/Nike_Dunk_Low_Off-White_Pine_Green_left.jpg,train_set/basketball/Nike_Dunk_Low_Off-White_Pine_Green_back.jpg,basketball
21,train_set/running/Nike_LD_Waffle_sacai_Summit_White_right.jpg,train_set/running/Nike_LD_Waffle_sacai_Summit_White_r_d.jpg,train_set/running/Nike_LD_Waffle_sacai_Summit_White_straight.jpg,train_set/running/Nike_LD_Waffle_sacai_Summit_White_l_d.jpg,train_set/running/Nike_LD_Waffle_sacai_Summit_White_left.jpg,train_set/running/Nike_LD_Waffle_sacai_Summit_White_back.jpg,running
566,train_set/skateboarding/Nike_SB_Dunk_High_FPAR_right.jpg,train_set/skateboarding/Nike_SB_Dunk_High_FPAR_r_d.jpg,train_set/skateboarding/Nike_SB_Dunk_High_FPAR_straight.jpg,train_set/skateboarding/Nike_SB_Dunk_High_FPAR_l_d.jpg,train_set/skateboarding/Nike_SB_Dunk_High_FPAR_left.jpg,train_set/skateboarding/Nike_SB_Dunk_High_FPAR_back.jpg,skateboarding
1225,train_set/air_max_90/Nike_Air_Max_90_Multicolor_Suede6.jpg,train_set/air_max_90/Nike_Air_Max_90_Multicolor_Suede7.jpg,train_set/air_max_90/Nike_Air_Max_90_Multicolor_Suede8.jpg,train_set/air_max_90/Nike_Air_Max_90_Multicolor_Suede9.jpg,train_set/air_max_90/Nike_Air_Max_90_Multicolor_Suede10.jpg,train_set/air_max_90/Nike_Air_Max_90_Multicolor_Suede11.jpg,air_max_90
906,train_set/basketball/Nike_PG_3_NASA_50th_right.jpg,train_set/basketball/Nike_PG_3_NASA_50th_r_d.jpg,train_set/basketball/Nike_PG_3_NASA_50th_straight.jpg,train_set/basketball/Nike_PG_3_NASA_50th_l_d.jpg,train_set/basketball/Nike_PG_3_NASA_50th_left.jpg,train_set/basketball/Nike_PG_3_NASA_50th_back.jpg,basketball
1151,train_set/air_max_97/Nike_Air_Max_97_Off-White6.jpg,train_set/air_max_97/Nike_Air_Max_97_Off-White7.jpg,train_set/air_max_97/Nike_Air_Max_97_Off-White8.jpg,train_set/air_max_97/Nike_Air_Max_97_Off-White9.jpg,train_set/air_max_97/Nike_Air_Max_97_Off-White10.jpg,train_set/air_max_97/Nike_Air_Max_97_Off-White11.jpg,air_max_97
787,train_set/air_max_90/Nike_Air_Max_90_Black_White_2019_right.jpg,train_set/air_max_90/Nike_Air_Max_90_Black_White_2019_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Black_White_2019_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_Black_White_2019_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Black_White_2019_left.jpg,train_set/air_max_90/Nike_Air_Max_90_Black_White_2019_back.jpg,air_max_90
180,train_set/skateboarding/Nike_SB_Dunk_Low_Pro_Hennessy_right.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Pro_Hennessy_r_d.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Pro_Hennessy_straight.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Pro_Hennessy_l_d.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Pro_Hennessy_left.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Pro_Hennessy_back.jpg,skateboarding
1351,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum6.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum7.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum8.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum9.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum10.jpg,train_set/other/Nike_Air_Fear_Of_God_Moccasin_Pure_Platinum11.jpg,other
415,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W_right.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W_r_d.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W_straight.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W_l_d.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W_left.jpg,train_set/air_max_1/Nike_Air_Max_1_Pastel_Multi_W_back.jpg,air_max_1
538,train_set/air_force_1/Nike_Air_Force_1_Low_Sail_Amber_Rise_right.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Sail_Amber_Rise_r_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Sail_Amber_Rise_straight.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Sail_Amber_Rise_l_d.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Sail_Amber_Rise_left.jpg,train_set/air_force_1/Nike_Air_Force_1_Low_Sail_Amber_Rise_back.jpg,air_force_1
496,train_set/basketball/Nike_KD_12_White_Wolf_Grey_right.jpg,train_set/basketball/Nike_KD_12_White_Wolf_Grey_r_d.jpg,train_set/basketball/Nike_KD_12_White_Wolf_Grey_straight.jpg,train_set/basketball/Nike_KD_12_White_Wolf_Grey_l_d.jpg,train_set/basketball/Nike_KD_12_White_Wolf_Grey_left.jpg,train_set/basketball/Nike_KD_12_White_Wolf_Grey_back.jpg,basketball
533,train_set/air_max_90/Nike_Air_Max_90_Undefeated_White_Solar_Red_right.jpg,train_set/air_max_90/Nike_Air_Max_90_Undefeated_White_Solar_Red_r_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Undefeated_White_Solar_Red_straight.jpg,train_set/air_max_90/Nike_Air_Max_90_Undefeated_White_Solar_Red_l_d.jpg,train_set/air_max_90/Nike_Air_Max_90_Undefeated_White_Solar_Red_left.jpg,train_set/air_max_90/Nike_Air_Max_90_Undefeated_White_Solar_Red_back.jpg,air_max_90
1137,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W6.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W7.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W8.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W9.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W10.jpg,train_set/air_max_97/Nike_Air_Max_97_Vast_Grey_Metallic_Gold_W11.jpg,air_max_97
840,train_set/running/Nike_Outburst_Decon_Ghost_Aqua_W_right.jpg,train_set/running/Nike_Outburst_Decon_Ghost_Aqua_W_r_d.jpg,train_set/running/Nike_Outburst_Decon_Ghost_Aqua_W_straight.jpg,train_set/running/Nike_Outburst_Decon_Ghost_Aqua_W_l_d.jpg,train_set/running/Nike_Outburst_Decon_Ghost_Aqua_W_left.jpg,train_set/running/Nike_Outburst_Decon_Ghost_Aqua_W_back.jpg,running
1264,"train_set/skateboarding/Nike_Dunk_SB_High_Diamond_Supply_Co._""Tiffany""6.jpg","train_set/skateboarding/Nike_Dunk_SB_High_Diamond_Supply_Co._""Tiffany""7.jpg","train_set/skateboarding/Nike_Dunk_SB_High_Diamond_Supply_Co._""Tiffany""8.jpg","train_set/skateboarding/Nike_Dunk_SB_High_Diamond_Supply_Co._""Tiffany""9.jpg","train_set/skateboarding/Nike_Dunk_SB_High_Diamond_Supply_Co._""Tiffany""10.jpg","train_set/skateboarding/Nike_Dunk_SB_High_Diamond_Supply_Co._""Tiffany""11.jpg",skateboarding
233,train_set/air_max/Nike_Air_Max_270_White_Black_W_right.jpg,train_set/air_max/Nike_Air_Max_270_White_Black_W_r_d.jpg,train_set/air_max/Nike_Air_Max_270_White_Black_W_straight.jpg,train_set/air_max/Nike_Air_Max_270_White_Black_W_l_d.jpg,train_set/air_max/Nike_Air_Max_270_White_Black_W_left.jpg,train_set/air_max/Nike_Air_Max_270_White_Black_W_back.jpg,air_max
214,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White_right.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White_r_d.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White_straight.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White_l_d.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White_left.jpg,train_set/skateboarding/Nike_SB_Blazer_Mid_Edge_Hack_Pack_White_back.jpg,skateboarding
1369,train_set/other/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White6.jpg,train_set/other/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White7.jpg,train_set/other/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White8.jpg,train_set/other/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White9.jpg,train_set/other/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White10.jpg,train_set/other/Nike_ACG_Terra_Antarktik_GORE-TEX_Summit_White11.jpg,other
785,train_set/air_max_97/Nike_Air_Max_97_Tie_Dye_Black_right.jpg,train_set/air_max_97/Nike_Air_Max_97_Tie_Dye_Black_r_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Tie_Dye_Black_straight.jpg,train_set/air_max_97/Nike_Air_Max_97_Tie_Dye_Black_l_d.jpg,train_set/air_max_97/Nike_Air_Max_97_Tie_Dye_Black_left.jpg,train_set/air_max_97/Nike_Air_Max_97_Tie_Dye_Black_back.jpg,air_max_97
1248,train_set/skateboarding/Nike_SB_Dunk_Low_Island_Green_Gum6.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Island_Green_Gum7.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Island_Green_Gum8.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Island_Green_Gum9.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Island_Green_Gum10.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_Island_Green_Gum11.jpg,skateboarding
1255,train_set/skateboarding/Nike_SB_Dunk_Low_J-Pack_Shadow6.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_J-Pack_Shadow7.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_J-Pack_Shadow8.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_J-Pack_Shadow9.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_J-Pack_Shadow10.jpg,train_set/skateboarding/Nike_SB_Dunk_Low_J-Pack_Shadow11.jpg,skateboarding
141,train_set/running/Nike_Air_Presto_Acronym_Volt_right.jpg,train_set/running/Nike_Air_Presto_Acronym_Volt_r_d.jpg,train_set/running/Nike_Air_Presto_Acronym_Volt_straight.jpg,train_set/running/Nike_Air_Presto_Acronym_Volt_l_d.jpg,train_set/running/Nike_Air_Presto_Acronym_Volt_left.jpg,train_set/running/Nike_Air_Presto_Acronym_Volt_back.jpg,running
274,train_set/air_max/Nike_Air_Max_95_OG_Fresh_Mint_right.jpg,train_set/air_max/Nike_Air_Max_95_OG_Fresh_Mint_r_d.jpg,train_set/air_max/Nike_Air_Max_95_OG_Fresh_Mint_straight.jpg,train_set/air_max/Nike_Air_Max_95_OG_Fresh_Mint_l_d.jpg,train_set/air_max/Nike_Air_Max_95_OG_Fresh_Mint_left.jpg,train_set/air_max/Nike_Air_Max_95_OG_Fresh_Mint_back.jpg,air_max
1132,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_UK6.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_UK7.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_UK8.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_UK9.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_UK10.jpg,train_set/air_max_97/Nike_Air_Max_97_Country_Camo_UK11.jpg,air_max_97
1160,train_set/air_max_97/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only6.jpg,train_set/air_max_97/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only7.jpg,train_set/air_max_97/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only8.jpg,train_set/air_max_97/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only9.jpg,train_set/air_max_97/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only10.jpg,train_set/air_max_97/Nike_Air_Max_197_Sean_Wotherspoon_Extra_Lace_Set_Only11.jpg,air_max_97
