,stockx_link,stockx_name,type_1,type_2,type_3,model,right,r_d,straight,l_d,left,back,style,colorway,retailprice,releasedate,primary_colour
869,https://stockx.com/nike-kobe-4-protro-draft-day-hornets,Nike Kobe 4 Protro Draft Day Hornets,Kobe,4,basketball,Kobe 4 Protro,images/right/Nike_Kobe_4_Protro_Draft_Day_Hornets_right.jpg,images/r_d/Nike_Kobe_4_Protro_Draft_Day_Hornets_r_d.jpg,images/straight/Nike_Kobe_4_Protro_Draft_Day_Hornets_straight.jpg,images/l_d/Nike_Kobe_4_Protro_Draft_Day_Hornets_l_d.jpg,images/left/Nike_Kobe_4_Protro_Draft_Day_Hornets_left.jpg,images/back/Nike_Kobe_4_Protro_Draft_Day_Hornets_back.jpg,AV6339-100,White/Varsity Purple-Orion Blue,175.0,2019-02-15,white
870,https://stockx.com/nike-lebron-16-harlem-fashion-row,"Nike LeBron 16 Harlem Fashion Row ""Harlem Stage""",LeBron,16,basketball,LeBron 16 Harlem,"images/right/Nike_LeBron_16_Harlem_Fashion_Row_""Harlem_Stage""_right.jpg","images/r_d/Nike_LeBron_16_Harlem_Fashion_Row_""Harlem_Stage""_r_d.jpg","images/straight/Nike_LeBron_16_Harlem_Fashion_Row_""Harlem_Stage""_straight.jpg","images/l_d/Nike_LeBron_16_Harlem_Fashion_Row_""Harlem_Stage""_l_d.jpg","images/left/Nike_LeBron_16_Harlem_Fashion_Row_""Harlem_Stage""_left.jpg","images/back/Nike_LeBron_16_Harlem_Fashion_Row_""Harlem_Stage""_back.jpg",CI1145-700/CI1144-700,Bright Citron/Summit White,225.0,2019-05-10,yellow
871,https://stockx.com/nike-air-foamposite-one-usa-w,Nike Air Foamposite One USA (W),Foamposite,1,foamposite,Air Foamposite One,images/right/Nike_Air_Foamposite_One_USA_W_right.jpg,images/r_d/Nike_Air_Foamposite_One_USA_W_r_d.jpg,images/straight/Nike_Air_Foamposite_One_USA_W_straight.jpg,images/l_d/Nike_Air_Foamposite_One_USA_W_l_d.jpg,images/left/Nike_Air_Foamposite_One_USA_W_left.jpg,images/back/Nike_Air_Foamposite_One_USA_W_back.jpg,AA3963-102,White/White-Game Royal-Habanero Red,230.0,2019-07-01,white
872,https://stockx.com/nike-air-foamposite-one-memphis-tigers,Nike Air Foamposite One Memphis Tigers,Foamposite,1,foamposite,Air Foamposite One,images/right/Nike_Air_Foamposite_One_Memphis_Tigers_right.jpg,images/r_d/Nike_Air_Foamposite_One_Memphis_Tigers_r_d.jpg,images/straight/Nike_Air_Foamposite_One_Memphis_Tigers_straight.jpg,images/l_d/Nike_Air_Foamposite_One_Memphis_Tigers_l_d.jpg,images/left/Nike_Air_Foamposite_One_Memphis_Tigers_left.jpg,images/back/Nike_Air_Foamposite_One_Memphis_Tigers_back.jpg,BV8161-400,Blue/Black,230.0,2019-03-09,blue
873,https://stockx.com/nike-moon-racer-sail-solar-blue,Nike Moon Racer Sail Solar Blue,Other,Running,running,Moon Racer Sail,images/right/Nike_Moon_Racer_Sail_Solar_Blue_right.jpg,images/r_d/Nike_Moon_Racer_Sail_Solar_Blue_r_d.jpg,images/straight/Nike_Moon_Racer_Sail_Solar_Blue_straight.jpg,images/l_d/Nike_Moon_Racer_Sail_Solar_Blue_l_d.jpg,images/left/Nike_Moon_Racer_Sail_Solar_Blue_left.jpg,images/back/Nike_Moon_Racer_Sail_Solar_Blue_back.jpg,BV7779-100,Sail/Gym Red-Solar Blue-Praline,150.0,2018-11-01,neutral
874,https://stockx.com/nike-air-max-plus-triple-black,Nike Air Max Plus Triple Black,Air Max,Plus,air_max,Air Max Plus,images/right/Nike_Air_Max_Plus_Triple_Black_right.jpg,images/r_d/Nike_Air_Max_Plus_Triple_Black_r_d.jpg,images/straight/Nike_Air_Max_Plus_Triple_Black_straight.jpg,images/l_d/Nike_Air_Max_Plus_Triple_Black_l_d.jpg,images/left/Nike_Air_Max_Plus_Triple_Black_left.jpg,images/back/Nike_Air_Max_Plus_Triple_Black_back.jpg,604133-050,Black/Black-Black,150.0,2017-12-20,black
875,https://stockx.com/nike-air-force-1-low-doernbecher-2019,Nike Air Force 1 Low Doernbecher 2019,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Doernbecher_2019_right.jpg,images/r_d/Nike_Air_Force_1_Low_Doernbecher_2019_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Doernbecher_2019_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Doernbecher_2019_l_d.jpg,images/left/Nike_Air_Force_1_Low_Doernbecher_2019_left.jpg,images/back/Nike_Air_Force_1_Low_Doernbecher_2019_back.jpg,CV2591-100,White/Stone Mauve-Black,100.0,2019-12-07,white
876,https://stockx.com/nike-kyrie-5-concepts-ikhet,Nike Kyrie 5 Concepts Ikhet,Basketball,Kyrie,basketball,Kyrie 5 Concepts,images/right/Nike_Kyrie_5_Concepts_Ikhet_right.jpg,images/r_d/Nike_Kyrie_5_Concepts_Ikhet_r_d.jpg,images/straight/Nike_Kyrie_5_Concepts_Ikhet_straight.jpg,images/l_d/Nike_Kyrie_5_Concepts_Ikhet_l_d.jpg,images/left/Nike_Kyrie_5_Concepts_Ikhet_left.jpg,images/back/Nike_Kyrie_5_Concepts_Ikhet_back.jpg,CI9961-900/CI0295-900(Overseas),Multi-Color/Multi-Color,140.0,2018-12-26,multi-color
877,https://stockx.com/nike-ispa-react-low-summit-white,Nike ISPA React Low Summit White,Other,Running,running,ISPA React Low,images/right/Nike_ISPA_React_Low_Summit_White_right.jpg,images/r_d/Nike_ISPA_React_Low_Summit_White_r_d.jpg,images/straight/Nike_ISPA_React_Low_Summit_White_straight.jpg,images/l_d/Nike_ISPA_React_Low_Summit_White_l_d.jpg,images/left/Nike_ISPA_React_Low_Summit_White_left.jpg,images/back/Nike_ISPA_React_Low_Summit_White_back.jpg,AR8555-100,Summit White/Khaki-Black-Deep Royal Blue,160.0,2019-02-23,white
878,https://stockx.com/nike-mars-yard-tom-sachs-td,Nike Mars Yard Tom Sachs (TD),Other,Running,running,Mars Yard Tom,images/right/Nike_Mars_Yard_Tom_Sachs_TD_right.jpg,images/r_d/Nike_Mars_Yard_Tom_Sachs_TD_r_d.jpg,images/straight/Nike_Mars_Yard_Tom_Sachs_TD_straight.jpg,images/l_d/Nike_Mars_Yard_Tom_Sachs_TD_l_d.jpg,images/left/Nike_Mars_Yard_Tom_Sachs_TD_left.jpg,images/back/Nike_Mars_Yard_Tom_Sachs_TD_back.jpg,BV1036-100,Natural/Sport Red-Maple,80.0,2019-10-09,neutral
879,https://stockx.com/nike-daybreak-undercover-black-sail-w,Nike Daybreak Undercover Black Sail (W),Other,Running,running,Daybreak Undercover Black,images/right/Nike_Daybreak_Undercover_Black_Sail_W_right.jpg,images/r_d/Nike_Daybreak_Undercover_Black_Sail_W_r_d.jpg,images/straight/Nike_Daybreak_Undercover_Black_Sail_W_straight.jpg,images/l_d/Nike_Daybreak_Undercover_Black_Sail_W_l_d.jpg,images/left/Nike_Daybreak_Undercover_Black_Sail_W_left.jpg,images/back/Nike_Daybreak_Undercover_Black_Sail_W_back.jpg,CJ3295-001,Black/Black-Sail,160.0,2019-06-21,black
880,https://stockx.com/nike-air-force-1-low-utility-black-white,Nike Air Force 1 Low Utility Black White,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Utility_Black_White_right.jpg,images/r_d/Nike_Air_Force_1_Low_Utility_Black_White_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Utility_Black_White_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Utility_Black_White_l_d.jpg,images/left/Nike_Air_Force_1_Low_Utility_Black_White_left.jpg,images/back/Nike_Air_Force_1_Low_Utility_Black_White_back.jpg,AJ7747-001,Black/White-Black-Tour Yellow,100.0,2018-10-01,black
881,https://stockx.com/nike-kyrie-5-taco-pe,Nike Kyrie 5 Taco PE,Basketball,Kyrie,basketball,Kyrie 5 Taco,images/right/Nike_Kyrie_5_Taco_PE_right.jpg,images/r_d/Nike_Kyrie_5_Taco_PE_r_d.jpg,images/straight/Nike_Kyrie_5_Taco_PE_straight.jpg,images/l_d/Nike_Kyrie_5_Taco_PE_l_d.jpg,images/left/Nike_Kyrie_5_Taco_PE_left.jpg,images/back/Nike_Kyrie_5_Taco_PE_back.jpg,AO2918-902/AO2919-902 (Overseas),Multi-Color/Multi-Color,130.0,2018-11-16,multi-color
882,https://stockx.com/nike-air-max-97-silver-black,Nike Air Max 97 Silver Black,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_Silver_Black_right.jpg,images/r_d/Nike_Air_Max_97_Silver_Black_r_d.jpg,images/straight/Nike_Air_Max_97_Silver_Black_straight.jpg,images/l_d/Nike_Air_Max_97_Silver_Black_l_d.jpg,images/left/Nike_Air_Max_97_Silver_Black_left.jpg,images/back/Nike_Air_Max_97_Silver_Black_back.jpg,AT5458-001,Black/Varsity Red-Metallic Silver-White,180.0,2018-11-09,black
883,https://stockx.com/nike-air-force-1-low-de-lo-mio,Nike Air Force 1 Low De Lo Mio,Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_De_Lo_Mio_right.jpg,images/r_d/Nike_Air_Force_1_Low_De_Lo_Mio_r_d.jpg,images/straight/Nike_Air_Force_1_Low_De_Lo_Mio_straight.jpg,images/l_d/Nike_Air_Force_1_Low_De_Lo_Mio_l_d.jpg,images/left/Nike_Air_Force_1_Low_De_Lo_Mio_left.jpg,images/back/Nike_Air_Force_1_Low_De_Lo_Mio_back.jpg,BQ8448-100,White/White-Game Royal-University Red,165.0,2018-11-17,white
884,https://stockx.com/nike-air-max-720-aurora-borealis,Nike Air Max 720 Northern Lights Night,Air Max,Other,air_max,Air Max 720,images/right/Nike_Air_Max_720_Northern_Lights_Night_right.jpg,images/r_d/Nike_Air_Max_720_Northern_Lights_Night_r_d.jpg,images/straight/Nike_Air_Max_720_Northern_Lights_Night_straight.jpg,images/l_d/Nike_Air_Max_720_Northern_Lights_Night_l_d.jpg,images/left/Nike_Air_Max_720_Northern_Lights_Night_left.jpg,images/back/Nike_Air_Max_720_Northern_Lights_Night_back.jpg,AO2924-001,Metallic Silver/Black-Metallic Silver,180.0,2019-02-01,grey
885,https://stockx.com/nike-air-max-720-saturn-white-black-red,Nike Air Max 720 Saturn White Black Red,Air Max,Other,air_max,Air Max 720,images/right/Nike_Air_Max_720_Saturn_White_Black_Red_right.jpg,images/r_d/Nike_Air_Max_720_Saturn_White_Black_Red_r_d.jpg,images/straight/Nike_Air_Max_720_Saturn_White_Black_Red_straight.jpg,images/l_d/Nike_Air_Max_720_Saturn_White_Black_Red_l_d.jpg,images/left/Nike_Air_Max_720_Saturn_White_Black_Red_left.jpg,images/back/Nike_Air_Max_720_Saturn_White_Black_Red_back.jpg,AO2110-100,White/Black-University Red,200.0,2019-02-23,white
886,https://stockx.com/nike-react-element-55-indigo-fog-mystic-navy,Nike React Element 55 Indigo Fog Mystic Navy,Other,Running,running,React Element 55,images/right/Nike_React_Element_55_Indigo_Fog_Mystic_Navy_right.jpg,images/r_d/Nike_React_Element_55_Indigo_Fog_Mystic_Navy_r_d.jpg,images/straight/Nike_React_Element_55_Indigo_Fog_Mystic_Navy_straight.jpg,images/l_d/Nike_React_Element_55_Indigo_Fog_Mystic_Navy_l_d.jpg,images/left/Nike_React_Element_55_Indigo_Fog_Mystic_Navy_left.jpg,images/back/Nike_React_Element_55_Indigo_Fog_Mystic_Navy_back.jpg,BQ6166-402,Indigo Fog/Mystic Navy-Half Blue-White,130.0,2019-03-25,blue
887,https://stockx.com/nike-air-max-270-throwback-future,Nike Air Max 270 Throwback Future,Air Max,270,air_max,Air Max 270,images/right/Nike_Air_Max_270_Throwback_Future_right.jpg,images/r_d/Nike_Air_Max_270_Throwback_Future_r_d.jpg,images/straight/Nike_Air_Max_270_Throwback_Future_straight.jpg,images/l_d/Nike_Air_Max_270_Throwback_Future_l_d.jpg,images/left/Nike_Air_Max_270_Throwback_Future_left.jpg,images/back/Nike_Air_Max_270_Throwback_Future_back.jpg,AH8050-020,Black/Laser Fuchsia-Regency Purple,150.0,2019-03-21,black
888,https://stockx.com/nike-air-force-1-low-3d-glasses-gs,Nike Air Force 1 Low 3D Glasses (GS),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_3D_Glasses_GS_right.jpg,images/r_d/Nike_Air_Force_1_Low_3D_Glasses_GS_r_d.jpg,images/straight/Nike_Air_Force_1_Low_3D_Glasses_GS_straight.jpg,images/l_d/Nike_Air_Force_1_Low_3D_Glasses_GS_l_d.jpg,images/left/Nike_Air_Force_1_Low_3D_Glasses_GS_left.jpg,images/back/Nike_Air_Force_1_Low_3D_Glasses_GS_back.jpg,BV2551-100,White/Bright Crimson-Blue Hero,85.0,2019-07-01,white
889,https://stockx.com/nike-air-max-1-dark-obsidian-crepe-sole,Nike Air Max 1 Dark Obsidian Crepe Sole,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Dark_Obsidian_Crepe_Sole_right.jpg,images/r_d/Nike_Air_Max_1_Dark_Obsidian_Crepe_Sole_r_d.jpg,images/straight/Nike_Air_Max_1_Dark_Obsidian_Crepe_Sole_straight.jpg,images/l_d/Nike_Air_Max_1_Dark_Obsidian_Crepe_Sole_l_d.jpg,images/left/Nike_Air_Max_1_Dark_Obsidian_Crepe_Sole_left.jpg,images/back/Nike_Air_Max_1_Dark_Obsidian_Crepe_Sole_back.jpg,CD7861-400,Dark Obsidian/Cobalt Tint-Ocean Bliss,150.0,2018-11-15,black
890,https://stockx.com/nike-zoom-vomero-5-a-cold-wall-sail,Nike Zoom Vomero 5 A Cold Wall Sail,Other,Running,running,Zoom Vomero 5,images/right/Nike_Zoom_Vomero_5_A_Cold_Wall_Sail_right.jpg,images/r_d/Nike_Zoom_Vomero_5_A_Cold_Wall_Sail_r_d.jpg,images/straight/Nike_Zoom_Vomero_5_A_Cold_Wall_Sail_straight.jpg,images/l_d/Nike_Zoom_Vomero_5_A_Cold_Wall_Sail_l_d.jpg,images/left/Nike_Zoom_Vomero_5_A_Cold_Wall_Sail_left.jpg,images/back/Nike_Zoom_Vomero_5_A_Cold_Wall_Sail_back.jpg,AT3152-100,Sail/Sail-Off White-Summit White-Reflect Silver,200.0,2018-11-29,neutral
891,https://stockx.com/nike-air-vapormax-2-midnight-purple,Nike Air VaporMax 2 Midnight Purple,Air Max,VaporMax,air_max_vapormax,Air VaporMax 2,images/right/Nike_Air_VaporMax_2_Midnight_Purple_right.jpg,images/r_d/Nike_Air_VaporMax_2_Midnight_Purple_r_d.jpg,images/straight/Nike_Air_VaporMax_2_Midnight_Purple_straight.jpg,images/l_d/Nike_Air_VaporMax_2_Midnight_Purple_l_d.jpg,images/left/Nike_Air_VaporMax_2_Midnight_Purple_left.jpg,images/back/Nike_Air_VaporMax_2_Midnight_Purple_back.jpg,942842-013,Black/Night Purple-Vivid Purple,190.0,2018-11-23,black
892,https://stockx.com/nike-air-vapormax-run-utility-black-anthracite,Nike Air VaporMax Run Utility Black Anthracite,Air Max,VaporMax,air_max_vapormax,Air VaporMax Run,images/right/Nike_Air_VaporMax_Run_Utility_Black_Anthracite_right.jpg,images/r_d/Nike_Air_VaporMax_Run_Utility_Black_Anthracite_r_d.jpg,images/straight/Nike_Air_VaporMax_Run_Utility_Black_Anthracite_straight.jpg,images/l_d/Nike_Air_VaporMax_Run_Utility_Black_Anthracite_l_d.jpg,images/left/Nike_Air_VaporMax_Run_Utility_Black_Anthracite_left.jpg,images/back/Nike_Air_VaporMax_Run_Utility_Black_Anthracite_back.jpg,AQ8810-001,Black/Reflect Silver-Anthracite-Habanero Red,190.0,2018-10-11,black
893,https://stockx.com/nike-air-max-97-white-reflect-silver,Nike Air Max 97 White Reflect Silver,Air Max,97,air_max_97,Air Max 97,images/right/Nike_Air_Max_97_White_Reflect_Silver_right.jpg,images/r_d/Nike_Air_Max_97_White_Reflect_Silver_r_d.jpg,images/straight/Nike_Air_Max_97_White_Reflect_Silver_straight.jpg,images/l_d/Nike_Air_Max_97_White_Reflect_Silver_l_d.jpg,images/left/Nike_Air_Max_97_White_Reflect_Silver_left.jpg,images/back/Nike_Air_Max_97_White_Reflect_Silver_back.jpg,921826-105,White/Wolf Grey-Reflect Silver,160.0,2019-03-30,white
894,https://stockx.com/nike-air-max-1-vast-grey,Nike Air Max 1 Vast Grey,Air Max,1,air_max_1,Air Max 1,images/right/Nike_Air_Max_1_Vast_Grey_right.jpg,images/r_d/Nike_Air_Max_1_Vast_Grey_r_d.jpg,images/straight/Nike_Air_Max_1_Vast_Grey_straight.jpg,images/l_d/Nike_Air_Max_1_Vast_Grey_l_d.jpg,images/left/Nike_Air_Max_1_Vast_Grey_left.jpg,images/back/Nike_Air_Max_1_Vast_Grey_back.jpg,AH8145-011,Vast Grey/Sail-Wolf Grey-Sail,110.0,2018-12-18,grey
895,https://stockx.com/nike-shox-tl-triple-black,Nike Shox TL Triple Black,Other,Running,running,Shox TL Triple,images/right/Nike_Shox_TL_Triple_Black_right.jpg,images/r_d/Nike_Shox_TL_Triple_Black_r_d.jpg,images/straight/Nike_Shox_TL_Triple_Black_straight.jpg,images/l_d/Nike_Shox_TL_Triple_Black_l_d.jpg,images/left/Nike_Shox_TL_Triple_Black_left.jpg,images/back/Nike_Shox_TL_Triple_Black_back.jpg,BV1127-001,Black/Black-Black,170.0,2019-03-21,black
896,https://stockx.com/nike-zoom-vomero-5-sp-vast-grey,Nike Zoom Vomero 5 SP Vast Grey,Other,Running,running,Zoom Vomero 5,images/right/Nike_Zoom_Vomero_5_SP_Vast_Grey_right.jpg,images/r_d/Nike_Zoom_Vomero_5_SP_Vast_Grey_r_d.jpg,images/straight/Nike_Zoom_Vomero_5_SP_Vast_Grey_straight.jpg,images/l_d/Nike_Zoom_Vomero_5_SP_Vast_Grey_l_d.jpg,images/left/Nike_Zoom_Vomero_5_SP_Vast_Grey_left.jpg,images/back/Nike_Zoom_Vomero_5_SP_Vast_Grey_back.jpg,BV1358-001,Vast Grey/Vast Grey-Black-Sail,160.0,2019-02-01,grey
897,https://stockx.com/nike-air-max-90-vinyl,Nike Air Max 90 Vinyl,Air Max,90,air_max_90,Air Max 90,images/right/Nike_Air_Max_90_Vinyl_right.jpg,images/r_d/Nike_Air_Max_90_Vinyl_r_d.jpg,images/straight/Nike_Air_Max_90_Vinyl_straight.jpg,images/l_d/Nike_Air_Max_90_Vinyl_l_d.jpg,images/left/Nike_Air_Max_90_Vinyl_left.jpg,images/back/Nike_Air_Max_90_Vinyl_back.jpg,CK0902-001,Black/Cool Grey-Teal Tint-University Red,0.0,2019-08-24,black
898,https://stockx.com/nike-sb-blazer-frog-skateboards,Nike SB Blazer Frog Skateboards,SB,Other,skateboarding,SB Blazer Frog,images/right/Nike_SB_Blazer_Frog_Skateboards_right.jpg,images/r_d/Nike_SB_Blazer_Frog_Skateboards_r_d.jpg,images/straight/Nike_SB_Blazer_Frog_Skateboards_straight.jpg,images/l_d/Nike_SB_Blazer_Frog_Skateboards_l_d.jpg,images/left/Nike_SB_Blazer_Frog_Skateboards_left.jpg,images/back/Nike_SB_Blazer_Frog_Skateboards_back.jpg,AH6158-300,Light Liquid Lime/Lawn-White,95.0,2019-03-16,green
899,https://stockx.com/nike-cortez-flyleather-steve-harrington-earth-day-2019,Nike Cortez Flyleather Steve Harrington Earth Day (2019),Other,Running,running,Cortez Flyleather Steve,images/right/Nike_Cortez_Flyleather_Steve_Harrington_Earth_Day_2019_right.jpg,images/r_d/Nike_Cortez_Flyleather_Steve_Harrington_Earth_Day_2019_r_d.jpg,images/straight/Nike_Cortez_Flyleather_Steve_Harrington_Earth_Day_2019_straight.jpg,images/l_d/Nike_Cortez_Flyleather_Steve_Harrington_Earth_Day_2019_l_d.jpg,images/left/Nike_Cortez_Flyleather_Steve_Harrington_Earth_Day_2019_left.jpg,images/back/Nike_Cortez_Flyleather_Steve_Harrington_Earth_Day_2019_back.jpg,CI5548-100,White/White-White,90.0,2019-04-22,white
900,https://stockx.com/nike-zoom-fly-sp-fast-nathan-bell,Nike Zoom Fly SP Fast Nathan Bell,Other,Running,running,Zoom Fly SP,images/right/Nike_Zoom_Fly_SP_Fast_Nathan_Bell_right.jpg,images/r_d/Nike_Zoom_Fly_SP_Fast_Nathan_Bell_r_d.jpg,images/straight/Nike_Zoom_Fly_SP_Fast_Nathan_Bell_straight.jpg,images/l_d/Nike_Zoom_Fly_SP_Fast_Nathan_Bell_l_d.jpg,images/left/Nike_Zoom_Fly_SP_Fast_Nathan_Bell_left.jpg,images/back/Nike_Zoom_Fly_SP_Fast_Nathan_Bell_back.jpg,AT5242-100,White/Pink Foam-Black,170.0,2019-02-14,white
901,https://stockx.com/nike-zoom-fly-mercurial-off-white-total-orange,Nike Zoom Fly Mercurial Off-White Total Orange,Other,Running,running,Zoom Fly Mercurial,images/right/Nike_Zoom_Fly_Mercurial_Off-White_Total_Orange_right.jpg,images/r_d/Nike_Zoom_Fly_Mercurial_Off-White_Total_Orange_r_d.jpg,images/straight/Nike_Zoom_Fly_Mercurial_Off-White_Total_Orange_straight.jpg,images/l_d/Nike_Zoom_Fly_Mercurial_Off-White_Total_Orange_l_d.jpg,images/left/Nike_Zoom_Fly_Mercurial_Off-White_Total_Orange_left.jpg,images/back/Nike_Zoom_Fly_Mercurial_Off-White_Total_Orange_back.jpg,AO2115-800,Total Orange/White-Volt,200.0,2018-06-14,orange
902,https://stockx.com/nike-shox-r4-metallic-silver-comet-red-2018,Nike Shox R4 Metallic Silver Comet Red (2018),Other,Running,running,Shox R4 Metallic,images/right/Nike_Shox_R4_Metallic_Silver_Comet_Red_2018_right.jpg,images/r_d/Nike_Shox_R4_Metallic_Silver_Comet_Red_2018_r_d.jpg,images/straight/Nike_Shox_R4_Metallic_Silver_Comet_Red_2018_straight.jpg,images/l_d/Nike_Shox_R4_Metallic_Silver_Comet_Red_2018_l_d.jpg,images/left/Nike_Shox_R4_Metallic_Silver_Comet_Red_2018_left.jpg,images/back/Nike_Shox_R4_Metallic_Silver_Comet_Red_2018_back.jpg,BV1111-100,White/Metallic Silver-Comet Red-Black,140.0,2018-09-06,white
903,https://stockx.com/nike-air-force-1-vandalized-sail-mystic-green-w,Nike Air Force 1 Vandalized Sail Mystic Green (W),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_right.jpg,images/r_d/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_r_d.jpg,images/straight/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_straight.jpg,images/l_d/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_l_d.jpg,images/left/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_left.jpg,images/back/Nike_Air_Force_1_Vandalized_Sail_Mystic_Green_W_back.jpg,BV0740-100,Sail/Mystic Green,110.0,2019-10-01,neutral
904,https://stockx.com/nike-lebron-16-buzz-lightyear,Nike LeBron 16 Buzz Lightyear,LeBron,16,basketball,LeBron 16 Buzz,images/right/Nike_LeBron_16_Buzz_Lightyear_right.jpg,images/r_d/Nike_LeBron_16_Buzz_Lightyear_r_d.jpg,images/straight/Nike_LeBron_16_Buzz_Lightyear_straight.jpg,images/l_d/Nike_LeBron_16_Buzz_Lightyear_l_d.jpg,images/left/Nike_LeBron_16_Buzz_Lightyear_left.jpg,images/back/Nike_LeBron_16_Buzz_Lightyear_back.jpg,AO2588-102,White/Multi-Color-Hyper Grape-Volt,185.0,2019-02-28,white
905,https://stockx.com/nike-air-max-270-liquid-metal-black,Nike Air Max 270 Liquid Metal Black,Air Max,270,air_max,Air Max 270,images/right/Nike_Air_Max_270_Liquid_Metal_Black_right.jpg,images/r_d/Nike_Air_Max_270_Liquid_Metal_Black_r_d.jpg,images/straight/Nike_Air_Max_270_Liquid_Metal_Black_straight.jpg,images/l_d/Nike_Air_Max_270_Liquid_Metal_Black_l_d.jpg,images/left/Nike_Air_Max_270_Liquid_Metal_Black_left.jpg,images/back/Nike_Air_Max_270_Liquid_Metal_Black_back.jpg,AH8050-019,Black/Photo Blue-Blue Fury-Pure Platinum,150.0,2019-02-07,black
906,https://stockx.com/nike-pg-3-nasa-50th,Nike PG 3 NASA 50th,Basketball,Other,basketball,PG 3 NASA,images/right/Nike_PG_3_NASA_50th_right.jpg,images/r_d/Nike_PG_3_NASA_50th_r_d.jpg,images/straight/Nike_PG_3_NASA_50th_straight.jpg,images/l_d/Nike_PG_3_NASA_50th_l_d.jpg,images/left/Nike_PG_3_NASA_50th_left.jpg,images/back/Nike_PG_3_NASA_50th_back.jpg,CI2666-001,Reflect Silver/Reflect Silver,120.0,2019-07-20,grey
907,https://stockx.com/nike-mamba-focus-metallic-gold,Nike Mamba Focus Metallic Gold,Kobe,Other,basketball,Mamba Focus Metallic,images/right/Nike_Mamba_Focus_Metallic_Gold_right.jpg,images/r_d/Nike_Mamba_Focus_Metallic_Gold_r_d.jpg,images/straight/Nike_Mamba_Focus_Metallic_Gold_straight.jpg,images/l_d/Nike_Mamba_Focus_Metallic_Gold_l_d.jpg,images/left/Nike_Mamba_Focus_Metallic_Gold_left.jpg,images/back/Nike_Mamba_Focus_Metallic_Gold_back.jpg,AJ5899-004,Phantom/Metallic Gold,100.0,2019-04-28,white
908,https://stockx.com/nike-air-zoom-turf-jet-97-barry-sanders-2019,Nike Air Zoom Turf Jet 97 Barry Sanders (2019),Other,Training,training,Air Zoom Turf,images/right/Nike_Air_Zoom_Turf_Jet_97_Barry_Sanders_2019_right.jpg,images/r_d/Nike_Air_Zoom_Turf_Jet_97_Barry_Sanders_2019_r_d.jpg,images/straight/Nike_Air_Zoom_Turf_Jet_97_Barry_Sanders_2019_straight.jpg,images/l_d/Nike_Air_Zoom_Turf_Jet_97_Barry_Sanders_2019_l_d.jpg,images/left/Nike_Air_Zoom_Turf_Jet_97_Barry_Sanders_2019_left.jpg,images/back/Nike_Air_Zoom_Turf_Jet_97_Barry_Sanders_2019_back.jpg,CW6680-100,White/Deep Royal Blue-White,150.0,2019-11-28,white
909,https://stockx.com/nike-air-force-1-low-easter-2018,Nike Air Force 1 Low Easter (2018),Air Force,1,air_force_1,Air Force 1,images/right/Nike_Air_Force_1_Low_Easter_2018_right.jpg,images/r_d/Nike_Air_Force_1_Low_Easter_2018_r_d.jpg,images/straight/Nike_Air_Force_1_Low_Easter_2018_straight.jpg,images/l_d/Nike_Air_Force_1_Low_Easter_2018_l_d.jpg,images/left/Nike_Air_Force_1_Low_Easter_2018_left.jpg,images/back/Nike_Air_Force_1_Low_Easter_2018_back.jpg,AH8462-400,Ice Blue/Sail-Hyper Turquoise,130.0,2018-05-25,blue
